
7205,Europe,Finland,Office Supplies,Online,H,719404351,6589.0,651.21,524.96,4290822.69,3458961.44,831861.25
7206,Europe,Georgia,Personal Care,Offline,L,643770778,4934.0,81.73,56.67,403255.82,279609.78,123646.04
7207,Middle East and North Africa,Morocco,Clothes,Online,C,160722959,350.0,109.28,35.84,38248.0,12544.0,25704.0
7208,Europe,Armenia,Meat,Offline,C,645309722,342.0,421.89,364.69,144286.38,124723.98,19562.4
7209,Sub-Saharan Africa,Malawi,Cosmetics,Offline,C,392892396,4446.0,437.2,263.33,1943791.2,1170765.18,773026.02
7210,Europe,Malta,Cereal,Offline,M,469144809,9229.0,205.7,117.11,1898405.3,1080808.19,817597.11
7211,Sub-Saharan Africa,Angola,Vegetables,Offline,H,660053288,3291.0,154.06,90.93,507011.46,299250.63,207760.83
7212,Europe,Norway,Cosmetics,Online,L,821916663,2260.0,437.2,263.33,988072.0,595125.8,392946.2
7213,Central America and the Caribbean,Dominican Republic,Personal Care,Online,M,431346261,3799.0,81.73,56.67,310492.27,215289.33,95202.94
7214,Europe,Austria,Household,Offline,M,835265910,2599.0,668.27,502.54,1736833.73,1306101.46,430732.27
7215,Central America and the Caribbean,Saint Kitts and Nevis,Cosmetics,Online,C,300911939,5384.0,437.2,263.33,2353884.8,1417768.72,936116.08
7216,Asia,Tajikistan,Cereal,Offline,H,765833175,5910.0,205.7,117.11,1215687.0,692120.1,523566.9
7217,Asia,Singapore,Baby Food,Offline,C,187890946,9961.0,255.28,159.42,2542844.08,1587982.62,954861.46
7218,Europe,Greece,Household,Online,L,195259082,356.0,668.27,502.54,237904.12,178904.24,58999.88
7219,North America,United States of America,Personal Care,Offline,H,236423909,1943.0,81.73,56.67,158801.39,110109.81,48691.58
7220,Sub-Saharan Africa,Central African Republic,Meat,Offline,H,730184257,6603.0,421.89,364.69,2785739.67,2408048.07,377691.6
7221,Sub-Saharan Africa,The Gambia,Meat,Online,M,815651452,8245.0,421.89,364.69,3478483.05,3006869.05,471614.0
7222,Asia,North Korea,Fruits,Online,C,602249324,7813.0,9.33,6.92,72895.29,54065.96,18829.33
7223,Sub-Saharan Africa,Madagascar,Snacks,Offline,H,719714200,8280.0,152.58,97.44,1263362.4,806803.2,456559.2
7224,Central America and the Caribbean,El Salvador,Personal Care,Online,H,968094909,9652.0,81.73,56.67,788857.96,546978.84,241879.12
7225,Australia and Oceania,New Zealand,Office Supplies,Offline,H,767752778,3963.0,651.21,524.96,2580745.23,2080416.48,500328.75
7226,Sub-Saharan Africa,The Gambia,Household,Online,M,509361636,282.0,668.27,502.54,188452.14,141716.28,46735.86
7227,Sub-Saharan Africa,Liberia,Baby Food,Offline,L,203907811,9707.0,255.28,159.42,2478002.96,1547489.94,930513.02
7228,Middle East and North Africa,Oman,Personal Care,Offline,M,832690131,369.0,81.73,56.67,30158.37,20911.23,9247.14
7229,Asia,Singapore,Baby Food,Offline,C,297319924,2428.0,255.28,159.42,619819.84,387071.76,232748.08
7230,Sub-Saharan Africa,Tanzania,Cereal,Offline,H,169721019,3076.0,205.7,117.11,632733.2,360230.36,272502.84
7231,Australia and Oceania,Marshall Islands,Office Supplies,Offline,L,742129743,1537.0,651.21,524.96,1000909.77,806863.52,194046.25
7232,Australia and Oceania,Papua New Guinea,Clothes,Offline,C,577094924,4067.0,109.28,35.84,444441.76,145761.28,298680.48
7233,Central America and the Caribbean,Grenada,Vegetables,Online,C,557477891,8951.0,154.06,90.93,1378991.06,813914.43,565076.63
7234,Sub-Saharan Africa,Seychelles,Clothes,Online,M,736452472,1507.0,109.28,35.84,164684.96,54010.88,110674.08
7235,Central America and the Caribbean,Saint Lucia,Fruits,Offline,M,787504994,9083.0,9.33,6.92,84744.39,62854.36,21890.03
7236,Middle East and North Africa,Turkey,Fruits,Online,C,454434287,6059.0,9.33,6.92,56530.47,41928.28,14602.19
7237,Sub-Saharan Africa,Sierra Leone,Household,Online,C,901351678,8846.0,668.27,502.54,5911516.42,4445468.84,1466047.58
7238,Asia,Laos,Beverages,Online,L,662680995,888.0,47.45,31.79,42135.6,28229.52,13906.08
7239,Europe,Cyprus,Clothes,Online,C,593158566,7656.0,109.28,35.84,836647.68,274391.04,562256.64
7240,Europe,Serbia,Vegetables,Offline,C,717833220,1657.0,154.06,90.93,255277.42,150671.01,104606.41
7241,Europe,Belgium,Vegetables,Online,H,682066285,7426.0,154.06,90.93,1144049.56,675246.18,468803.38
7242,Sub-Saharan Africa,Zimbabwe,Clothes,Online,M,201531589,6530.0,109.28,35.84,713598.4,234035.2,479563.2
7243,Europe,Greece,Cereal,Online,H,412215459,2569.0,205.7,117.11,528443.3,300855.59,227587.71
7244,Asia,South Korea,Cosmetics,Offline,L,720416724,6173.0,437.2,263.33,2698835.6,1625536.09,1073299.51
7245,Europe,Bosnia and Herzegovina,Office Supplies,Offline,C,152746713,2.0,651.21,524.96,1302.42,1049.92,252.5
7246,Sub-Saharan Africa,Mauritius,Office Supplies,Offline,M,506129252,3748.0,651.21,524.96,2440735.08,1967550.08,473185.0
7247,Middle East and North Africa,Israel,Meat,Online,H,497800672,9136.0,421.89,364.69,3854387.04,3331807.84,522579.2
7248,Europe,Italy,Cereal,Online,M,715309798,4920.0,205.7,117.11,1012044.0,576181.2,435862.8
7249,Europe,Belarus,Fruits,Online,L,466517961,1886.0,9.33,6.92,17596.38,13051.12,4545.26
7250,Middle East and North Africa,Iran,Fruits,Online,C,929598987,7853.0,9.33,6.92,73268.49,54342.76,18925.73
7251,Middle East and North Africa,Jordan,Fruits,Online,L,203039205,2667.0,9.33,6.92,24883.11,18455.64,6427.47
7252,Sub-Saharan Africa,South Africa,Cosmetics,Online,C,955637443,3210.0,437.2,263.33,1403412.0,845289.3,558122.7
7253,Sub-Saharan Africa,Benin,Beverages,Online,L,976505029,8393.0,47.45,31.79,398247.85,266813.47,131434.38
7254,Europe,Latvia,Meat,Offline,C,825065791,4157.0,421.89,364.69,1753796.73,1516016.33,237780.4
7255,Sub-Saharan Africa,Lesotho,Meat,Offline,M,681056058,8477.0,421.89,364.69,3576361.53,3091477.13,484884.4
7256,Australia and Oceania,Fiji,Clothes,Online,L,794524657,6357.0,109.28,35.84,694692.96,227834.88,466858.08
7257,Sub-Saharan Africa,Niger,Clothes,Offline,H,135832917,4834.0,109.28,35.84,528259.52,173250.56,355008.96
7258,Sub-Saharan Africa,Swaziland,Fruits,Offline,M,445654666,7974.0,9.33,6.92,74397.42,55180.08,19217.34
7259,Europe,Iceland,Office Supplies,Online,L,384976232,1877.0,651.21,524.96,1222321.17,985349.92,236971.25
7260,Australia and Oceania,New Zealand,Baby Food,Offline,C,485096442,9672.0,255.28,159.42,2469068.16,1541910.24,927157.92
7261,Middle East and North Africa,Lebanon,Beverages,Offline,H,897626626,6521.0,47.45,31.79,309421.45,207302.59,102118.86
7262,Asia,South Korea,Clothes,Online,H,944490611,4615.0,109.28,35.84,504327.2,165401.6,338925.6
7263,Europe,Hungary,Office Supplies,Offline,C,467924726,8179.0,651.21,524.96,5326246.59,4293647.84,1032598.75
7264,Europe,Greece,Cereal,Offline,L,280477797,8468.0,205.7,117.11,1741867.6,991687.48,750180.12
7265,Middle East and North Africa,Iran,Household,Online,M,815011155,8767.0,668.27,502.54,5858723.09,4405768.18,1452954.91
7266,Europe,Bulgaria,Fruits,Online,L,774698626,9394.0,9.33,6.92,87646.02,65006.48,22639.54
7267,Middle East and North Africa,Egypt,Meat,Online,H,283026540,2697.0,421.89,364.69,1137837.33,983568.93,154268.4
7268,Central America and the Caribbean,The Bahamas,Vegetables,Online,C,433793723,8057.0,154.06,90.93,1241261.42,732623.01,508638.41
7269,Middle East and North Africa,Azerbaijan,Fruits,Offline,C,141111505,6885.0,9.33,6.92,64237.05,47644.2,16592.85
7270,Asia,Kazakhstan,Baby Food,Offline,L,189403712,7622.0,255.28,159.42,1945744.16,1215099.24,730644.92
7271,Middle East and North Africa,Jordan,Baby Food,Online,M,983406674,743.0,255.28,159.42,189673.04,118449.06,71223.98
7272,Australia and Oceania,Marshall Islands,Snacks,Online,C,298169219,3753.0,152.58,97.44,572632.74,365692.32,206940.42
7273,Central America and the Caribbean,Barbados,Clothes,Online,H,929052674,6187.0,109.28,35.84,676115.36,221742.08,454373.28
7274,Sub-Saharan Africa,Burkina Faso,Cosmetics,Online,H,341730868,4613.0,437.2,263.33,2016803.6,1214741.29,802062.31
7275,Sub-Saharan Africa,Namibia,Cosmetics,Online,M,122190129,7629.0,437.2,263.33,3335398.8,2008944.57,1326454.23
7276,Australia and Oceania,East Timor,Beverages,Offline,M,126729285,867.0,47.45,31.79,41139.15,27561.93,13577.22
7277,Sub-Saharan Africa,Liberia,Meat,Offline,L,731959664,1985.0,421.89,364.69,837451.65,723909.65,113542.0
7278,Central America and the Caribbean,Haiti,Baby Food,Offline,M,584805095,5678.0,255.28,159.42,1449479.84,905186.76,544293.08
7279,Europe,Slovenia,Cereal,Online,M,652501904,8668.0,205.7,117.11,1783007.6,1015109.48,767898.12
7280,Sub-Saharan Africa,Zimbabwe,Snacks,Online,M,172598922,4711.0,152.58,97.44,718804.38,459039.84,259764.54
7281,Middle East and North Africa,Syria,Clothes,Online,L,702957475,9593.0,109.28,35.84,1048323.04,343813.12,704509.92
7282,Middle East and North Africa,Turkey,Household,Online,H,271751391,6130.0,668.27,502.54,4096495.1,3080570.2,1015924.9
7283,Central America and the Caribbean,El Salvador,Cereal,Online,L,127467000,9173.0,205.7,117.11,1886886.1,1074250.03,812636.07
7284,Europe,Bulgaria,Household,Online,M,688903129,600.0,668.27,502.54,400962.0,301524.0,99438.0
7285,Europe,Finland,Personal Care,Online,M,195171105,4322.0,81.73,56.67,353237.06,244927.74,108309.32
7286,Asia,Brunei,Meat,Online,L,555694758,1283.0,421.89,364.69,541284.87,467897.27,73387.6
7287,North America,Greenland,Office Supplies,Online,C,600210416,4455.0,651.21,524.96,2901140.55,2338696.8,562443.75
7288,Europe,Vatican City,Household,Offline,C,128766906,3844.0,668.27,502.54,2568829.88,1931763.76,637066.12
7289,Europe,San Marino,Vegetables,Offline,L,361725556,1485.0,154.06,90.93,228779.1,135031.05,93748.05
7290,Europe,Armenia,Personal Care,Online,C,789760196,6447.0,81.73,56.67,526913.31,365351.49,161561.82
7291,Sub-Saharan Africa,Democratic Republic of the Congo,Cosmetics,Online,H,523857152,9827.0,437.2,263.33,4296364.4,2587743.91,1708620.49
7292,Australia and Oceania,Palau,Cosmetics,Offline,H,545315253,9756.0,437.2,263.33,4265323.2,2569047.48,1696275.72
7293,Asia,Laos,Cosmetics,Offline,L,555745828,6395.0,437.2,263.33,2795894.0,1683995.35,1111898.65
7294,Europe,Slovakia,Cosmetics,Online,C,327072703,6936.0,437.2,263.33,3032419.2,1826456.88,1205962.32
7295,Central America and the Caribbean,Barbados,Household,Offline,L,151532208,603.0,668.27,502.54,402966.81,303031.62,99935.19
7296,Asia,India,Fruits,Offline,H,391673171,3650.0,9.33,6.92,34054.5,25258.0,8796.5
7297,Europe,Switzerland,Vegetables,Online,H,130356919,4364.0,154.06,90.93,672317.84,396818.52,275499.32
7298,Asia,Cambodia,Personal Care,Offline,L,320757281,8062.0,81.73,56.67,658907.26,456873.54,202033.72
7299,Europe,Portugal,Cereal,Offline,H,636360585,2093.0,205.7,117.11,430530.1,245111.23,185418.87
7300,Asia,Turkmenistan,Cosmetics,Online,C,820965659,837.0,437.2,263.33,365936.4,220407.21,145529.19
7301,Middle East and North Africa,Oman,Cereal,Online,H,238683831,705.0,205.7,117.11,145018.5,82562.55,62455.95
7302,Europe,Belarus,Beverages,Online,M,123938930,5138.0,47.45,31.79,243798.1,163337.02,80461.08
7303,Sub-Saharan Africa,Mozambique,Personal Care,Online,C,431467282,9612.0,81.73,56.67,785588.76,544712.04,240876.72
7304,Sub-Saharan Africa,Botswana,Fruits,Offline,M,286317718,6630.0,9.33,6.92,61857.9,45879.6,15978.3
7305,Central America and the Caribbean,Dominican Republic,Meat,Offline,H,233851563,729.0,421.89,364.69,307557.81,265859.01,41698.8
7306,Sub-Saharan Africa,Comoros,Office Supplies,Offline,L,889742648,3476.0,651.21,524.96,2263605.96,1824760.96,438845.0
7307,Asia,Kyrgyzstan,Meat,Online,C,689977300,8471.0,421.89,364.69,3573830.19,3089288.99,484541.2
7308,Asia,Laos,Meat,Online,C,840854346,6342.0,421.89,364.69,2675626.38,2312863.98,362762.4
7309,Asia,Japan,Beverages,Online,C,368985116,9750.0,47.45,31.79,462637.5,309952.5,152685.0
7310,Sub-Saharan Africa,Burkina Faso,Vegetables,Online,H,171293437,8389.0,154.06,90.93,1292409.34,762811.77,529597.57
7311,Central America and the Caribbean,Costa Rica,Baby Food,Offline,H,765015637,3982.0,255.28,159.42,1016524.96,634810.44,381714.52
7312,Sub-Saharan Africa,Comoros,Vegetables,Online,M,937700545,5284.0,154.06,90.93,814053.04,480474.12,333578.92
7313,Australia and Oceania,Palau,Personal Care,Offline,H,897209489,3081.0,81.73,56.67,251810.13,174600.27,77209.86
7314,Central America and the Caribbean,Grenada,Beverages,Online,H,921716296,5189.0,47.45,31.79,246218.05,164958.31,81259.74
7315,Sub-Saharan Africa,Guinea,Vegetables,Offline,C,909707295,1459.0,154.06,90.93,224773.54,132666.87,92106.67
7316,Asia,Cambodia,Beverages,Offline,L,829981315,8770.0,47.45,31.79,416136.5,278798.3,137338.2
7317,Sub-Saharan Africa,Kenya,Personal Care,Online,M,271649682,6032.0,81.73,56.67,492995.36,341833.44,151161.92
7318,Sub-Saharan Africa,Swaziland,Fruits,Online,M,694136226,9189.0,9.33,6.92,85733.37,63587.88,22145.49
7319,Asia,South Korea,Personal Care,Online,L,477177274,6214.0,81.73,56.67,507870.22,352147.38,155722.84
7320,Europe,Kosovo,Office Supplies,Offline,C,770821654,2112.0,651.21,524.96,1375355.52,1108715.52,266640.0
7321,Sub-Saharan Africa,Swaziland,Fruits,Online,M,545430696,3918.0,9.33,6.92,36554.94,27112.56,9442.38
7322,Australia and Oceania,Federated States of Micronesia,Clothes,Online,M,641678225,5701.0,109.28,35.84,623005.28,204323.84,418681.44
7323,Sub-Saharan Africa,Nigeria,Cosmetics,Online,C,620550572,3559.0,437.2,263.33,1555994.8,937191.47,618803.33
7324,Middle East and North Africa,Saudi Arabia,Cosmetics,Online,H,113346564,622.0,437.2,263.33,271938.4,163791.26,108147.14
7325,Sub-Saharan Africa,Central African Republic,Clothes,Online,M,171677529,2051.0,109.28,35.84,224133.28,73507.84,150625.44
7326,Middle East and North Africa,Iraq,Office Supplies,Online,L,117467296,38.0,651.21,524.96,24745.98,19948.48,4797.5
7327,Europe,United Kingdom,Cosmetics,Online,M,692952191,8807.0,437.2,263.33,3850420.4,2319147.31,1531273.09
7328,Australia and Oceania,New Zealand,Cosmetics,Offline,M,910681045,9613.0,437.2,263.33,4202803.6,2531391.29,1671412.31
7329,Central America and the Caribbean,Haiti,Vegetables,Online,H,303515183,5742.0,154.06,90.93,884612.52,522120.06,362492.46
7330,Australia and Oceania,Vanuatu,Household,Online,L,274628436,7512.0,668.27,502.54,5020044.24,3775080.48,1244963.76
7331,Europe,Ukraine,Beverages,Offline,L,947507131,7271.0,47.45,31.79,345008.95,231145.09,113863.86
7332,Australia and Oceania,Papua New Guinea,Beverages,Offline,L,715950095,4398.0,47.45,31.79,208685.1,139812.42,68872.68
7333,Asia,Japan,Fruits,Offline,C,294068658,306.0,9.33,6.92,2854.98,2117.52,737.46
7334,Sub-Saharan Africa,Malawi,Personal Care,Offline,C,466286647,3436.0,81.73,56.67,280824.28,194718.12,86106.16
7335,Middle East and North Africa,Qatar,Meat,Offline,C,737340390,4262.0,421.89,364.69,1798095.18,1554308.78,243786.4
7336,Sub-Saharan Africa,Botswana,Office Supplies,Offline,C,682278716,289.0,651.21,524.96,188199.69,151713.44,36486.25
7337,Europe,Ireland,Personal Care,Offline,L,396462953,1053.0,81.73,56.67,86061.69,59673.51,26388.18
7338,Asia,Bangladesh,Meat,Online,H,945566928,3121.0,421.89,364.69,1316718.69,1138197.49,178521.2
7339,Asia,South Korea,Cosmetics,Online,C,315576970,5093.0,437.2,263.33,2226659.6,1341139.69,885519.91
7340,Europe,Russia,Beverages,Offline,M,162791907,2598.0,47.45,31.79,123275.1,82590.42,40684.68
7341,Asia,North Korea,Household,Online,M,863823068,3297.0,668.27,502.54,2203286.19,1656874.38,546411.81
7342,Asia,Bangladesh,Meat,Online,L,165594279,1882.0,421.89,364.69,793996.98,686346.58,107650.4
7343,Europe,Luxembourg,Cosmetics,Online,M,835341870,5077.0,437.2,263.33,2219664.4,1336926.41,882737.99
7344,Sub-Saharan Africa,Guinea-Bissau,Clothes,Offline,C,310614669,6638.0,109.28,35.84,725400.64,237905.92,487494.72
7345,Europe,Norway,Household,Offline,C,149274003,2350.0,668.27,502.54,1570434.5,1180969.0,389465.5
7346,Middle East and North Africa,Libya,Beverages,Offline,H,179493701,5030.0,47.45,31.79,238673.5,159903.7,78769.8
7347,Sub-Saharan Africa,Chad,Clothes,Online,M,749760091,9527.0,109.28,35.84,1041110.56,341447.68,699662.88
7348,Australia and Oceania,Tonga,Baby Food,Offline,C,478872001,7721.0,255.28,159.42,1971016.88,1230881.82,740135.06
7349,Australia and Oceania,Tonga,Beverages,Online,L,305940759,3524.0,47.45,31.79,167213.8,112027.96,55185.84
7350,Asia,India,Beverages,Online,C,340390193,7877.0,47.45,31.79,373763.65,250409.83,123353.82
7351,Europe,Estonia,Cosmetics,Offline,C,311956632,3755.0,437.2,263.33,1641686.0,988804.15,652881.85
7352,Europe,Ukraine,Baby Food,Offline,L,920688903,1161.0,255.28,159.42,296380.08,185086.62,111293.46
7353,Asia,Laos,Meat,Online,L,686948335,2133.0,421.89,364.69,899891.37,777883.77,122007.6
7354,Sub-Saharan Africa,South Africa,Household,Offline,C,901408755,5737.0,668.27,502.54,3833864.99,2883071.98,950793.01
7355,Sub-Saharan Africa,Republic of the Congo,Meat,Online,C,675056493,3072.0,421.89,364.69,1296046.08,1120327.68,175718.4
7356,Sub-Saharan Africa,Guinea,Beverages,Offline,C,989190375,2269.0,47.45,31.79,107664.05,72131.51,35532.54
7357,Asia,Nepal,Household,Offline,L,645421731,3488.0,668.27,502.54,2330925.76,1752859.52,578066.24
7358,Asia,Vietnam,Meat,Online,H,315674388,3921.0,421.89,364.69,1654230.69,1429949.49,224281.2
7359,Middle East and North Africa,Tunisia,Cereal,Offline,C,292184674,2793.0,205.7,117.11,574520.1,327088.23,247431.87
7360,Middle East and North Africa,Algeria,Baby Food,Offline,M,937501418,6358.0,255.28,159.42,1623070.24,1013592.36,609477.88
7361,Europe,San Marino,Personal Care,Online,L,434485948,2902.0,81.73,56.67,237180.46,164456.34,72724.12
7362,Middle East and North Africa,Somalia,Personal Care,Offline,L,636312091,7743.0,81.73,56.67,632835.39,438795.81,194039.58
7363,Europe,Estonia,Baby Food,Offline,H,316466176,8229.0,255.28,159.42,2100699.12,1311867.18,788831.94
7364,Asia,Malaysia,Vegetables,Offline,H,118747031,8740.0,154.06,90.93,1346484.4,794728.2,551756.2
7365,Central America and the Caribbean,Nicaragua,Household,Online,C,307265985,5688.0,668.27,502.54,3801119.76,2858447.52,942672.24
7366,Central America and the Caribbean,Cuba,Cereal,Offline,M,316446864,2514.0,205.7,117.11,517129.8,294414.54,222715.26
7367,Europe,Kosovo,Household,Online,M,101025998,4693.0,668.27,502.54,3136191.11,2358420.22,777770.89
7368,Australia and Oceania,Fiji,Vegetables,Offline,H,586052215,4729.0,154.06,90.93,728549.74,430007.97,298541.77
7369,Australia and Oceania,Marshall Islands,Beverages,Offline,M,516886842,7158.0,47.45,31.79,339647.1,227552.82,112094.28
7370,Central America and the Caribbean,The Bahamas,Vegetables,Online,M,509203708,3548.0,154.06,90.93,546604.88,322619.64,223985.24
7371,Sub-Saharan Africa,Mauritius,Cosmetics,Online,H,798989140,7497.0,437.2,263.33,3277688.4,1974185.01,1303503.39
7372,Asia,Uzbekistan,Cereal,Offline,L,792541968,9635.0,205.7,117.11,1981919.5,1128354.85,853564.65
7373,Sub-Saharan Africa,Namibia,Household,Online,H,416473519,2624.0,668.27,502.54,1753540.48,1318664.96,434875.52
7374,Central America and the Caribbean,El Salvador,Office Supplies,Offline,C,567707622,6156.0,651.21,524.96,4008848.76,3231653.76,777195.0
7375,Asia,China,Household,Offline,C,863480603,1954.0,668.27,502.54,1305799.58,981963.16,323836.42
7376,Asia,Philippines,Beverages,Offline,L,991341292,8773.0,47.45,31.79,416278.85,278893.67,137385.18
7377,Sub-Saharan Africa,Central African Republic,Cereal,Online,H,259151017,7400.0,205.7,117.11,1522180.0,866614.0,655566.0
7378,Asia,Mongolia,Household,Offline,C,745083606,5651.0,668.27,502.54,3776393.77,2839853.54,936540.23
7379,Europe,Luxembourg,Personal Care,Offline,H,547625386,3376.0,81.73,56.67,275920.48,191317.92,84602.56
7380,Middle East and North Africa,Pakistan,Beverages,Offline,C,535575187,7454.0,47.45,31.79,353692.3,236962.66,116729.64
7381,Australia and Oceania,New Zealand,Meat,Online,M,298044335,6797.0,421.89,364.69,2867586.33,2478797.93,388788.4
7382,Europe,Montenegro,Fruits,Online,H,394456660,7346.0,9.33,6.92,68538.18,50834.32,17703.86
7383,Europe,Kosovo,Baby Food,Online,M,104548490,7076.0,255.28,159.42,1806361.28,1128055.92,678305.36
7384,Sub-Saharan Africa,Zambia,Vegetables,Online,M,578368651,991.0,154.06,90.93,152673.46,90111.63,62561.83
7385,Asia,Bhutan,Beverages,Offline,H,786278474,6128.0,47.45,31.79,290773.6,194809.12,95964.48
7386,Asia,Laos,Office Supplies,Online,H,668951785,6554.0,651.21,524.96,4268030.34,3440587.84,827442.5
7387,Europe,Greece,Cereal,Online,M,687374913,8367.0,205.7,117.11,1721091.9,979859.37,741232.53
7388,Central America and the Caribbean,Costa Rica,Meat,Online,L,472846686,4697.0,421.89,364.69,1981617.33,1712948.93,268668.4
7389,Middle East and North Africa,Turkey,Clothes,Online,C,176978433,706.0,109.28,35.84,77151.68,25303.04,51848.64
7390,Europe,Greece,Vegetables,Online,M,921693980,8586.0,154.06,90.93,1322759.16,780724.98,542034.18
7391,Sub-Saharan Africa,Eritrea,Cosmetics,Online,M,749229657,2560.0,437.2,263.33,1119232.0,674124.8,445107.2
7392,Central America and the Caribbean,Haiti,Meat,Offline,M,472134292,3884.0,421.89,364.69,1638620.76,1416455.96,222164.8
7393,Asia,Sri Lanka,Cosmetics,Online,M,523269212,5843.0,437.2,263.33,2554559.6,1538637.19,1015922.41
7394,Sub-Saharan Africa,Ethiopia,Fruits,Online,H,505808246,8755.0,9.33,6.92,81684.15,60584.6,21099.55
7395,Australia and Oceania,East Timor,Office Supplies,Online,H,543237721,4969.0,651.21,524.96,3235862.49,2608526.24,627336.25
7396,Europe,Montenegro,Household,Online,L,829356467,3864.0,668.27,502.54,2582195.28,1941814.56,640380.72
7397,Australia and Oceania,Solomon Islands,Office Supplies,Online,H,278275811,6851.0,651.21,524.96,4461439.71,3596500.96,864938.75
7398,Central America and the Caribbean,Honduras,Office Supplies,Online,L,574419581,2374.0,651.21,524.96,1545972.54,1246255.04,299717.5
7399,Europe,Czech Republic,Cereal,Offline,C,322524106,905.0,205.7,117.11,186158.5,105984.55,80173.95
7400,Europe,Portugal,Cereal,Offline,M,897638213,9950.0,205.7,117.11,2046715.0,1165244.5,881470.5
7401,Middle East and North Africa,Yemen,Personal Care,Offline,M,595123231,9044.0,81.73,56.67,739166.12,512523.48,226642.64
7402,Europe,Italy,Baby Food,Offline,L,480652987,4755.0,255.28,159.42,1213856.4,758042.1,455814.3
7403,Europe,France,Office Supplies,Online,C,340213811,5682.0,651.21,524.96,3700175.22,2982822.72,717352.5
7404,Asia,Malaysia,Cereal,Online,C,930104529,7454.0,205.7,117.11,1533287.8,872937.94,660349.86
7405,Europe,Iceland,Baby Food,Online,H,826936471,7733.0,255.28,159.42,1974080.24,1232794.86,741285.38
7406,Europe,Norway,Cosmetics,Online,H,477633464,1211.0,437.2,263.33,529449.2,318892.63,210556.57
7407,Europe,Latvia,Meat,Online,L,849431836,4611.0,421.89,364.69,1945334.79,1681585.59,263749.2
7408,Sub-Saharan Africa,Cape Verde,Snacks,Online,C,279880416,1689.0,152.58,97.44,257707.62,164576.16,93131.46
7409,Sub-Saharan Africa,Republic of the Congo,Snacks,Online,L,326840531,8231.0,152.58,97.44,1255885.98,802028.64,453857.34
7410,Middle East and North Africa,Qatar,Fruits,Online,M,818486011,7054.0,9.33,6.92,65813.82,48813.68,17000.14
7411,Sub-Saharan Africa,Sudan,Household,Offline,M,303303182,3006.0,668.27,502.54,2008819.62,1510635.24,498184.38
7412,Sub-Saharan Africa,Cote Hello,Personal Care,Online,L,100090873,7968.0,81.73,56.67,651224.64,451546.56,199678.08
7413,Sub-Saharan Africa,Cape Verde,Vegetables,Offline,M,247960412,5851.0,154.06,90.93,901405.06,532031.43,369373.63
7414,Asia,Taiwan,Meat,Online,M,856335628,7597.0,421.89,364.69,3205098.33,2770549.93,434548.4
7415,Middle East and North Africa,Libya,Cereal,Offline,H,754952847,6179.0,205.7,117.11,1271020.3,723622.69,547397.61
7416,Central America and the Caribbean,Belize,Meat,Online,C,643860900,1603.0,421.89,364.69,676289.67,584598.07,91691.6
7417,Sub-Saharan Africa,Republic of the Congo,Clothes,Offline,C,843421113,5905.0,109.28,35.84,645298.4,211635.2,433663.2
7418,Europe,United Kingdom,Baby Food,Online,H,844307315,8152.0,255.28,159.42,2081042.56,1299591.84,781450.72
7419,Sub-Saharan Africa,Guinea-Bissau,Baby Food,Offline,H,657505834,9442.0,255.28,159.42,2410353.76,1505243.64,905110.12
7420,Central America and the Caribbean,Saint Kitts and Nevis,Snacks,Offline,H,364315497,7906.0,152.58,97.44,1206297.48,770360.64,435936.84
7421,Middle East and North Africa,Israel,Fruits,Offline,C,566347634,3705.0,9.33,6.92,34567.65,25638.6,8929.05
7422,Sub-Saharan Africa,Senegal,Baby Food,Offline,M,135526072,4031.0,255.28,159.42,1029033.68,642622.02,386411.66
7423,Australia and Oceania,Vanuatu,Household,Offline,M,264087140,8108.0,668.27,502.54,5418333.16,4074594.32,1343738.84
7424,Europe,Finland,Snacks,Online,H,414579665,2191.0,152.58,97.44,334302.78,213491.04,120811.74
7425,Europe,Switzerland,Cereal,Offline,M,569864976,4565.0,205.7,117.11,939020.5,534607.15,404413.35
7426,Europe,United Kingdom,Clothes,Online,L,783116900,548.0,109.28,35.84,59885.44,19640.32,40245.12
7427,Europe,Andorra,Cosmetics,Online,L,727821767,7489.0,437.2,263.33,3274190.8,1972078.37,1302112.43
7428,Asia,Maldives,Clothes,Offline,C,147778403,9768.0,109.28,35.84,1067447.04,350085.12,717361.92
7429,Asia,Philippines,Office Supplies,Online,C,207098138,3796.0,651.21,524.96,2471993.16,1992748.16,479245.0
7430,Australia and Oceania,East Timor,Meat,Online,L,340204799,3015.0,421.89,364.69,1271998.35,1099540.35,172458.0
7431,Asia,China,Beverages,Offline,C,501834714,2899.0,47.45,31.79,137557.55,92159.21,45398.34
7432,Middle East and North Africa,Tunisia,Household,Offline,M,717036712,5952.0,668.27,502.54,3977543.04,2991118.08,986424.96
7433,Europe,Georgia,Meat,Offline,C,631172120,6711.0,421.89,364.69,2831303.79,2447434.59,383869.2
7434,Europe,San Marino,Office Supplies,Offline,M,859914767,6744.0,651.21,524.96,4391760.24,3540330.24,851430.0
7435,Central America and the Caribbean,Saint Kitts and Nevis,Beverages,Offline,L,739250981,9648.0,47.45,31.79,457797.6,306709.92,151087.68
7436,Europe,Andorra,Snacks,Online,L,575479590,6054.0,152.58,97.44,923719.32,589901.76,333817.56
